line_code,line_label_en,line_label_zh,obs_month,retrieved_at,source_doc,source_url,value_ntd_mn,vintage
portfolio_fin,Portfolio investments in financial institutions,對金融機構證券投資,1990-09-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,24070,2026-07-01
real_estate,Real estate investments,不動產投資,1990-09-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,85038,2026-07-01
claims_on_fin,Claims on financial institutions,對金融機構債權,1990-09-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,32816,2026-07-01
cash_in_vaults,Cash in vaults,庫存現金,1990-09-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,297,2026-07-01
other_assets,Other assets,其他資產,1990-09-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,17458,2026-07-01
total_assets,Total assets = total liabilities and equity,資產合計,1990-09-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,366732,2026-07-01
life_and_ic_liabilities,Life insurance and investment contract liabilities,人壽保險與投資合約負債,1990-09-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,348494,2026-07-01
other_liabilities,Other liabilities,其他負債,1990-09-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,18238,2026-07-01
foreign_assets,Foreign assets,國外資產,1990-10-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,7026,2026-07-01
loans,Loans,放款,1990-10-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,133403,2026-07-01
portfolio_nonfin_total,"Portfolio investments in entities excluding financial institutions, subtotal",對非金融機構證券投資 計,1990-10-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,67940,2026-07-01
portfolio_nonfin_govt,Government agencies,政府機關,1990-10-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,19800,2026-07-01
portfolio_nonfin_govt_ent,Government enterprises,公營事業,1990-10-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,3675,2026-07-01
portfolio_nonfin_private,Private enterprises,民營企業,1990-10-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,44465,2026-07-01
portfolio_fin,Portfolio investments in financial institutions,對金融機構證券投資,1990-10-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,6307,2026-07-01
real_estate,Real estate investments,不動產投資,1990-10-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,83245,2026-07-01
claims_on_fin,Claims on financial institutions,對金融機構債權,1990-10-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,46158,2026-07-01
cash_in_vaults,Cash in vaults,庫存現金,1990-10-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,258,2026-07-01
other_assets,Other assets,其他資產,1990-10-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,18963,2026-07-01
total_assets,Total assets = total liabilities and equity,資產合計,1990-10-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,363300,2026-07-01
life_and_ic_liabilities,Life insurance and investment contract liabilities,人壽保險與投資合約負債,1990-10-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,353632,2026-07-01
other_liabilities,Other liabilities,其他負債,1990-10-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,9668,2026-07-01
foreign_assets,Foreign assets,國外資產,1990-11-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,7292,2026-07-01
loans,Loans,放款,1990-11-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,132217,2026-07-01
portfolio_nonfin_total,"Portfolio investments in entities excluding financial institutions, subtotal",對非金融機構證券投資 計,1990-11-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,65731,2026-07-01
portfolio_nonfin_govt,Government agencies,政府機關,1990-11-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,19380,2026-07-01
portfolio_nonfin_govt_ent,Government enterprises,公營事業,1990-11-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,1855,2026-07-01
portfolio_nonfin_private,Private enterprises,民營企業,1990-11-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,44496,2026-07-01
portfolio_fin,Portfolio investments in financial institutions,對金融機構證券投資,1990-11-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,3905,2026-07-01
real_estate,Real estate investments,不動產投資,1990-11-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,86774,2026-07-01
claims_on_fin,Claims on financial institutions,對金融機構債權,1990-11-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,54510,2026-07-01
cash_in_vaults,Cash in vaults,庫存現金,1990-11-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,236,2026-07-01
other_assets,Other assets,其他資產,1990-11-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,19141,2026-07-01
total_assets,Total assets = total liabilities and equity,資產合計,1990-11-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,369806,2026-07-01
life_and_ic_liabilities,Life insurance and investment contract liabilities,人壽保險與投資合約負債,1990-11-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,360919,2026-07-01
other_liabilities,Other liabilities,其他負債,1990-11-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,8887,2026-07-01
foreign_assets,Foreign assets,國外資產,1990-12-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,7308,2026-07-01
loans,Loans,放款,1990-12-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,132637,2026-07-01
portfolio_nonfin_total,"Portfolio investments in entities excluding financial institutions, subtotal",對非金融機構證券投資 計,1990-12-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,65115,2026-07-01
portfolio_nonfin_govt,Government agencies,政府機關,1990-12-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,19071,2026-07-01
portfolio_nonfin_govt_ent,Government enterprises,公營事業,1990-12-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,4073,2026-07-01
portfolio_nonfin_private,Private enterprises,民營企業,1990-12-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,41971,2026-07-01
portfolio_fin,Portfolio investments in financial institutions,對金融機構證券投資,1990-12-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,8436,2026-07-01
real_estate,Real estate investments,不動產投資,1990-12-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,86517,2026-07-01
claims_on_fin,Claims on financial institutions,對金融機構債權,1990-12-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,54982,2026-07-01
cash_in_vaults,Cash in vaults,庫存現金,1990-12-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,286,2026-07-01
other_assets,Other assets,其他資產,1990-12-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,68730,2026-07-01
total_assets,Total assets = total liabilities and equity,資產合計,1990-12-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,424011,2026-07-01
life_and_ic_liabilities,Life insurance and investment contract liabilities,人壽保險與投資合約負債,1990-12-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,366922,2026-07-01
other_liabilities,Other liabilities,其他負債,1990-12-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,23260,2026-07-01
equity,Equity,權益,1990-12-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,33829,2026-07-01
foreign_assets,Foreign assets,國外資產,1991-01-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,7033,2026-07-01
loans,Loans,放款,1991-01-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,132040,2026-07-01
portfolio_nonfin_total,"Portfolio investments in entities excluding financial institutions, subtotal",對非金融機構證券投資 計,1991-01-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,66496,2026-07-01
portfolio_nonfin_govt,Government agencies,政府機關,1991-01-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,20670,2026-07-01
portfolio_nonfin_govt_ent,Government enterprises,公營事業,1991-01-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,3229,2026-07-01
portfolio_nonfin_private,Private enterprises,民營企業,1991-01-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,42597,2026-07-01
portfolio_fin,Portfolio investments in financial institutions,對金融機構證券投資,1991-01-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,5551,2026-07-01
real_estate,Real estate investments,不動產投資,1991-01-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,85405,2026-07-01
claims_on_fin,Claims on financial institutions,對金融機構債權,1991-01-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,58908,2026-07-01
cash_in_vaults,Cash in vaults,庫存現金,1991-01-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,325,2026-07-01
other_assets,Other assets,其他資產,1991-01-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,20514,2026-07-01
total_assets,Total assets = total liabilities and equity,資產合計,1991-01-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,376272,2026-07-01
life_and_ic_liabilities,Life insurance and investment contract liabilities,人壽保險與投資合約負債,1991-01-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,371465,2026-07-01
other_liabilities,Other liabilities,其他負債,1991-01-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,4807,2026-07-01
foreign_assets,Foreign assets,國外資產,1991-02-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,7002,2026-07-01
loans,Loans,放款,1991-02-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,132493,2026-07-01
portfolio_nonfin_total,"Portfolio investments in entities excluding financial institutions, subtotal",對非金融機構證券投資 計,1991-02-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,67526,2026-07-01
portfolio_nonfin_govt,Government agencies,政府機關,1991-02-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,18214,2026-07-01
portfolio_nonfin_govt_ent,Government enterprises,公營事業,1991-02-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,7708,2026-07-01
portfolio_nonfin_private,Private enterprises,民營企業,1991-02-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,41604,2026-07-01
portfolio_fin,Portfolio investments in financial institutions,對金融機構證券投資,1991-02-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,6232,2026-07-01
real_estate,Real estate investments,不動產投資,1991-02-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,86904,2026-07-01
claims_on_fin,Claims on financial institutions,對金融機構債權,1991-02-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,60315,2026-07-01
cash_in_vaults,Cash in vaults,庫存現金,1991-02-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,284,2026-07-01
other_assets,Other assets,其他資產,1991-02-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,20681,2026-07-01
total_assets,Total assets = total liabilities and equity,資產合計,1991-02-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,381437,2026-07-01
life_and_ic_liabilities,Life insurance and investment contract liabilities,人壽保險與投資合約負債,1991-02-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,376036,2026-07-01
other_liabilities,Other liabilities,其他負債,1991-02-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,5401,2026-07-01
foreign_assets,Foreign assets,國外資產,1991-03-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,8386,2026-07-01
loans,Loans,放款,1991-03-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,133279,2026-07-01
portfolio_nonfin_total,"Portfolio investments in entities excluding financial institutions, subtotal",對非金融機構證券投資 計,1991-03-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,64977,2026-07-01
portfolio_nonfin_govt,Government agencies,政府機關,1991-03-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,16637,2026-07-01
portfolio_nonfin_govt_ent,Government enterprises,公營事業,1991-03-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,6715,2026-07-01
portfolio_nonfin_private,Private enterprises,民營企業,1991-03-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,41625,2026-07-01
portfolio_fin,Portfolio investments in financial institutions,對金融機構證券投資,1991-03-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,6479,2026-07-01
real_estate,Real estate investments,不動產投資,1991-03-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,88829,2026-07-01
claims_on_fin,Claims on financial institutions,對金融機構債權,1991-03-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,67807,2026-07-01
cash_in_vaults,Cash in vaults,庫存現金,1991-03-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,284,2026-07-01
other_assets,Other assets,其他資產,1991-03-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,21697,2026-07-01
total_assets,Total assets = total liabilities and equity,資產合計,1991-03-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,391738,2026-07-01
life_and_ic_liabilities,Life insurance and investment contract liabilities,人壽保險與投資合約負債,1991-03-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,384770,2026-07-01
other_liabilities,Other liabilities,其他負債,1991-03-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,6968,2026-07-01
foreign_assets,Foreign assets,國外資產,1991-04-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,9879,2026-07-01
loans,Loans,放款,1991-04-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,130104,2026-07-01
portfolio_nonfin_total,"Portfolio investments in entities excluding financial institutions, subtotal",對非金融機構證券投資 計,1991-04-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,64431,2026-07-01
portfolio_nonfin_govt,Government agencies,政府機關,1991-04-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,17245,2026-07-01
portfolio_nonfin_govt_ent,Government enterprises,公營事業,1991-04-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,9074,2026-07-01
portfolio_nonfin_private,Private enterprises,民營企業,1991-04-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,38112,2026-07-01
portfolio_fin,Portfolio investments in financial institutions,對金融機構證券投資,1991-04-01,2026-09-04T03:44:00.446902+00:00,"CBC Statistical Database API, item EF67M01 (life insurance companies' assets and liabilities, monthly)",https://cpx.cbc.gov.tw/API/DataAPI/Get?FileName=EF67M01,10857,2026-07-01
